Index,age,workclass,education,marital-status,occupation,race,sex,capital-gain,capital-loss,hours-per-week,native-country,CF_user,candid,clf,Method_cfe,income
u76,27,Private,Bachelors,Never-married,Tech-support,White,Female,0,0,40,United-States,0,u76,RidgeClassifier,random,0
0,27,Local-gov,Bachelors,Married-spouse-absent,Tech-support,White,Female,0,0,40,United-States,1,u76,RidgeClassifier,random,1
0,27,Private,Bachelors,Married-spouse-absent,Prof-specialty,White,Female,0,0,40,United-States,1,u76,RidgeClassifier,random,1
0,27,Local-gov,Bachelors,Married-civ-spouse,Tech-support,White,Female,0,0,40,United-States,1,u76,RidgeClassifier,random,1
0,27,Local-gov,Masters,Married-spouse-absent,Tech-support,White,Female,0,0,40,United-States,1,u76,RidgeClassifier,random,1
0,27,Local-gov,Bachelors,Married-spouse-absent,Machine-op-inspct,White,Female,0,0,40,United-States,1,u76,RidgeClassifier,random,1
u77,43,Private,HS-grad,Never-married,Adm-clerical,White,Female,0,0,40,United-States,0,u77,RidgeClassifier,random,0
0,43,Private,Bachelors,Married-spouse-absent,Craft-repair,White,Female,0,0,40,United-States,1,u77,RidgeClassifier,random,1
0,43,Private,Masters,Married-spouse-absent,Prof-specialty,White,Female,0,0,40,United-States,1,u77,RidgeClassifier,random,1
0,43,Self-emp-inc,HS-grad,Married-spouse-absent,Prof-specialty,White,Female,0,0,40,United-States,1,u77,RidgeClassifier,random,1
0,43,Local-gov,HS-grad,Married-civ-spouse,Exec-managerial,White,Female,0,0,40,United-States,1,u77,RidgeClassifier,random,1
0,43,Private,Doctorate,Married-spouse-absent,Exec-managerial,White,Female,0,0,40,United-States,1,u77,RidgeClassifier,random,1
u78,18,Private,Some-college,Never-married,Sales,White,Male,0,0,28,United-States,0,u78,RidgeClassifier,random,0
0,18,Self-emp-inc,Some-college,Married-spouse-absent,Prof-specialty,White,Male,0,0,28,United-States,1,u78,RidgeClassifier,random,1
0,18,Local-gov,Some-college,Married-spouse-absent,Handlers-cleaners,White,Male,0,0,28,United-States,1,u78,RidgeClassifier,random,1
0,18,Local-gov,Some-college,Married-spouse-absent,Sales,White,Male,0,0,28,United-States,1,u78,RidgeClassifier,random,1
0,18,Self-emp-not-inc,Some-college,Married-spouse-absent,Prof-specialty,White,Male,0,0,28,United-States,1,u78,RidgeClassifier,random,1
0,18,Self-emp-inc,Prof-school,Married-spouse-absent,Sales,White,Male,0,0,28,United-States,1,u78,RidgeClassifier,random,1
u79,27,Self-emp-not-inc,Some-college,Never-married,Craft-repair,White,Male,0,0,35,United-States,0,u79,RidgeClassifier,random,0
0,27,Local-gov,Some-college,Married-spouse-absent,Craft-repair,White,Male,0,0,35,United-States,1,u79,RidgeClassifier,random,1
0,27,Local-gov,Some-college,Married-civ-spouse,Craft-repair,White,Male,0,0,35,United-States,1,u79,RidgeClassifier,random,1
0,27,Self-emp-not-inc,Some-college,Married-spouse-absent,Exec-managerial,White,Male,0,0,35,United-States,1,u79,RidgeClassifier,random,1
0,27,Self-emp-not-inc,Prof-school,Married-spouse-absent,Craft-repair,White,Male,0,0,35,United-States,1,u79,RidgeClassifier,random,1
0,27,Self-emp-inc,Some-college,Married-spouse-absent,Craft-repair,White,Male,0,0,35,United-States,1,u79,RidgeClassifier,random,1
u80,29,Private,Assoc-voc,Divorced,Tech-support,White,Female,2174,0,45,United-States,0,u80,RidgeClassifier,random,0
0,29,Private,Assoc-voc,Married-spouse-absent,Prof-specialty,White,Female,2174,0,45,United-States,1,u80,RidgeClassifier,random,1
0,29,Local-gov,Assoc-voc,Married-civ-spouse,Tech-support,White,Female,2174,0,45,United-States,1,u80,RidgeClassifier,random,1
0,29,Private,Prof-school,Married-spouse-absent,Tech-support,White,Female,2174,0,45,United-States,1,u80,RidgeClassifier,random,1
0,29,Private,Assoc-voc,Married-spouse-absent,Exec-managerial,White,Female,2174,0,45,United-States,1,u80,RidgeClassifier,random,1
0,29,Private,Prof-school,Married-civ-spouse,Tech-support,White,Female,2174,0,45,United-States,1,u80,RidgeClassifier,random,1
u81,19,Private,Some-college,Never-married,Sales,White,Female,0,0,15,United-States,0,u81,RidgeClassifier,random,0
0,19,Private,Prof-school,Married-spouse-absent,Exec-managerial,White,Female,0,0,15,United-States,1,u81,RidgeClassifier,random,1
0,19,Local-gov,Doctorate,Married-spouse-absent,Machine-op-inspct,White,Female,0,0,15,United-States,1,u81,RidgeClassifier,random,1
u82,19,Private,Some-college,Never-married,Adm-clerical,White,Female,0,0,20,United-States,0,u82,RidgeClassifier,random,0
0,19,Local-gov,Some-college,Married-spouse-absent,Machine-op-inspct,White,Female,0,0,20,United-States,1,u82,RidgeClassifier,random,1
0,19,Local-gov,Some-college,Married-spouse-absent,Prof-specialty,White,Female,0,0,20,United-States,1,u82,RidgeClassifier,random,1
0,19,Local-gov,Some-college,Married-spouse-absent,Tech-support,White,Female,0,0,20,United-States,1,u82,RidgeClassifier,random,1
0,19,Self-emp-inc,Prof-school,Married-spouse-absent,Craft-repair,White,Female,0,0,20,United-States,1,u82,RidgeClassifier,random,1
0,19,Self-emp-inc,Some-college,Married-spouse-absent,Prof-specialty,White,Female,0,0,20,United-States,1,u82,RidgeClassifier,random,1
u83,19,State-gov,Some-college,Never-married,Prof-specialty,White,Male,0,0,10,United-States,0,u83,RidgeClassifier,random,0
0,19,Local-gov,Some-college,Married-civ-spouse,Prof-specialty,White,Male,0,0,10,United-States,1,u83,RidgeClassifier,random,1
0,19,Local-gov,Some-college,Married-spouse-absent,Prof-specialty,White,Male,0,0,10,United-States,1,u83,RidgeClassifier,random,1
0,19,Self-emp-inc,Some-college,Married-spouse-absent,Prof-specialty,White,Male,0,0,10,United-States,1,u83,RidgeClassifier,random,1
0,19,Local-gov,Some-college,Married-spouse-absent,Exec-managerial,White,Male,0,0,10,United-States,1,u83,RidgeClassifier,random,1
0,19,Private,Prof-school,Married-spouse-absent,Prof-specialty,White,Male,0,0,10,United-States,1,u83,RidgeClassifier,random,1
u84,68,Private,HS-grad,Married-civ-spouse,Protective-serv,White,Male,0,0,24,United-States,0,u84,RidgeClassifier,random,0
0,68,Local-gov,HS-grad,Married-civ-spouse,Prof-specialty,White,Male,0,0,24,United-States,1,u84,RidgeClassifier,random,1
0,68,Local-gov,HS-grad,Married-civ-spouse,Tech-support,White,Male,0,0,24,United-States,1,u84,RidgeClassifier,random,1
0,68,Local-gov,Doctorate,Married-civ-spouse,Protective-serv,White,Male,0,0,24,United-States,1,u84,RidgeClassifier,random,1
0,68,Private,Prof-school,Married-civ-spouse,Exec-managerial,White,Male,0,0,24,United-States,1,u84,RidgeClassifier,random,1
0,68,Private,Prof-school,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,24,United-States,1,u84,RidgeClassifier,random,1
u85,55,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,White,Male,0,0,40,United-States,0,u85,RidgeClassifier,random,0
0,55,Self-emp-not-inc,Doctorate,Married-civ-spouse,Machine-op-inspct,White,Male,0,0,40,United-States,1,u85,RidgeClassifier,random,1
0,55,Local-gov,10th,Married-civ-spouse,Craft-repair,White,Male,0,0,40,United-States,1,u85,RidgeClassifier,random,1
0,55,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,White,Male,0,0,40,United-States,1,u85,RidgeClassifier,random,1
0,55,Local-gov,Masters,Married-civ-spouse,Craft-repair,White,Male,0,0,40,United-States,1,u85,RidgeClassifier,random,1
0,55,Local-gov,HS-grad,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,United-States,1,u85,RidgeClassifier,random,1
u86,25,Private,Masters,Never-married,Prof-specialty,White,Male,0,0,30,United-States,0,u86,RidgeClassifier,random,0
0,25,Private,Prof-school,Married-civ-spouse,Prof-specialty,White,Male,0,0,30,United-States,1,u86,RidgeClassifier,random,1
0,25,Self-emp-inc,Masters,Married-spouse-absent,Prof-specialty,White,Male,0,0,30,United-States,1,u86,RidgeClassifier,random,1
0,25,Local-gov,Masters,Married-spouse-absent,Prof-specialty,White,Male,0,0,30,United-States,1,u86,RidgeClassifier,random,1
0,25,Local-gov,Masters,Married-civ-spouse,Prof-specialty,White,Male,0,0,30,United-States,1,u86,RidgeClassifier,random,1
0,25,Private,Some-college,Married-spouse-absent,Prof-specialty,White,Male,0,0,30,United-States,1,u86,RidgeClassifier,random,1
u87,31,Private,HS-grad,Separated,Other-service,White,Male,0,0,40,United-States,0,u87,RidgeClassifier,random,0
0,31,Local-gov,Some-college,Separated,Prof-specialty,White,Male,0,0,40,United-States,1,u87,RidgeClassifier,random,1
0,31,Local-gov,HS-grad,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,United-States,1,u87,RidgeClassifier,random,1
0,31,Local-gov,HS-grad,Married-spouse-absent,Prof-specialty,White,Male,0,0,40,United-States,1,u87,RidgeClassifier,random,1
0,31,Local-gov,Masters,Married-spouse-absent,Machine-op-inspct,White,Male,0,0,40,United-States,1,u87,RidgeClassifier,random,1
0,31,Private,Doctorate,Married-spouse-absent,Exec-managerial,White,Male,0,0,40,United-States,1,u87,RidgeClassifier,random,1
u88,48,?,HS-grad,Never-married,?,White,Female,0,0,18,United-States,0,u88,RidgeClassifier,random,0
0,48,Federal-gov,Some-college,Married-spouse-absent,Prof-specialty,White,Female,0,0,18,United-States,1,u88,RidgeClassifier,random,1
0,48,Local-gov,Some-college,Married-spouse-absent,Adm-clerical,White,Female,0,0,18,United-States,1,u88,RidgeClassifier,random,1
0,48,Local-gov,Bachelors,Married-spouse-absent,Priv-house-serv,White,Female,0,0,18,United-States,1,u88,RidgeClassifier,random,1
0,48,Local-gov,HS-grad,Married-civ-spouse,Exec-managerial,White,Female,0,0,18,United-States,1,u88,RidgeClassifier,random,1
0,48,?,Bachelors,Married-spouse-absent,Prof-specialty,White,Female,0,0,18,United-States,1,u88,RidgeClassifier,random,1
u89,37,Local-gov,HS-grad,Divorced,Adm-clerical,White,Female,0,0,40,United-States,0,u89,RidgeClassifier,random,0
0,37,Local-gov,Prof-school,Married-civ-spouse,Adm-clerical,White,Female,0,0,40,United-States,1,u89,RidgeClassifier,random,1
0,37,Local-gov,HS-grad,Married-spouse-absent,Craft-repair,White,Female,0,0,40,United-States,1,u89,RidgeClassifier,random,1
0,37,Local-gov,Bachelors,Married-spouse-absent,Adm-clerical,White,Female,0,0,40,United-States,1,u89,RidgeClassifier,random,1
0,37,Local-gov,Doctorate,Married-civ-spouse,Adm-clerical,White,Female,0,0,40,United-States,1,u89,RidgeClassifier,random,1
0,37,Local-gov,Doctorate,Married-spouse-absent,Adm-clerical,White,Female,0,0,40,United-States,1,u89,RidgeClassifier,random,1
u90,32,State-gov,Masters,Married-civ-spouse,Prof-specialty,White,Male,0,0,50,United-States,0,u90,RidgeClassifier,random,0
0,32,Local-gov,10th,Married-civ-spouse,Prof-specialty,White,Male,0,0,50,United-States,1,u90,RidgeClassifier,random,1
0,32,State-gov,Prof-school,Married-spouse-absent,Prof-specialty,White,Male,0,0,50,United-States,1,u90,RidgeClassifier,random,1
0,32,Federal-gov,Prof-school,Married-civ-spouse,Prof-specialty,White,Male,0,0,50,United-States,1,u90,RidgeClassifier,random,1
0,32,Self-emp-inc,Masters,Married-spouse-absent,Prof-specialty,White,Male,0,0,50,United-States,1,u90,RidgeClassifier,random,1
0,32,Private,Doctorate,Married-civ-spouse,Prof-specialty,White,Male,0,0,50,United-States,1,u90,RidgeClassifier,random,1
u91,26,Private,Some-college,Never-married,Tech-support,White,Female,0,0,40,United-States,0,u91,RidgeClassifier,random,0
0,26,Private,Prof-school,Married-spouse-absent,Tech-support,White,Female,0,0,40,United-States,1,u91,RidgeClassifier,random,1
0,26,Self-emp-inc,Some-college,Married-spouse-absent,Tech-support,White,Female,0,0,40,United-States,1,u91,RidgeClassifier,random,1
0,26,Local-gov,Some-college,Married-spouse-absent,Tech-support,White,Female,0,0,40,United-States,1,u91,RidgeClassifier,random,1
0,26,Local-gov,Some-college,Married-civ-spouse,Tech-support,White,Female,0,0,40,United-States,1,u91,RidgeClassifier,random,1
0,26,Private,Some-college,Married-spouse-absent,Exec-managerial,White,Female,0,0,40,United-States,1,u91,RidgeClassifier,random,1
u92,40,Private,Bachelors,Married-civ-spouse,Adm-clerical,White,Male,0,0,40,United-States,0,u92,RidgeClassifier,random,0
0,40,Local-gov,Bachelors,Married-civ-spouse,Farming-fishing,White,Male,0,0,40,United-States,1,u92,RidgeClassifier,random,1
0,40,Local-gov,Some-college,Married-civ-spouse,Adm-clerical,White,Male,0,0,40,United-States,1,u92,RidgeClassifier,random,1
0,40,Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,White,Male,0,0,40,United-States,1,u92,RidgeClassifier,random,1
0,40,Local-gov,Bachelors,Married-civ-spouse,Tech-support,White,Male,0,0,40,United-States,1,u92,RidgeClassifier,random,1
0,40,Private,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,United-States,1,u92,RidgeClassifier,random,1
u93,24,Private,Bachelors,Never-married,Adm-clerical,White,Female,0,0,45,United-States,0,u93,RidgeClassifier,random,0
0,24,Private,Bachelors,Married-spouse-absent,Exec-managerial,White,Female,0,0,45,United-States,1,u93,RidgeClassifier,random,1
0,24,Self-emp-inc,Bachelors,Married-spouse-absent,Tech-support,White,Female,0,0,45,United-States,1,u93,RidgeClassifier,random,1
0,24,Private,Prof-school,Married-spouse-absent,Craft-repair,White,Female,0,0,45,United-States,1,u93,RidgeClassifier,random,1
0,24,Private,Bachelors,Married-spouse-absent,Prof-specialty,White,Female,0,0,45,United-States,1,u93,RidgeClassifier,random,1
0,24,Local-gov,Bachelors,Married-spouse-absent,Craft-repair,White,Female,0,0,45,United-States,1,u93,RidgeClassifier,random,1
u94,41,Federal-gov,Bachelors,Divorced,Prof-specialty,White,Male,0,0,40,United-States,0,u94,RidgeClassifier,random,0
0,41,Federal-gov,Prof-school,Married-spouse-absent,Prof-specialty,White,Male,0,0,40,United-States,1,u94,RidgeClassifier,random,1
0,41,Federal-gov,Doctorate,Married-spouse-absent,Prof-specialty,White,Male,0,0,40,United-States,1,u94,RidgeClassifier,random,1
0,41,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,United-States,1,u94,RidgeClassifier,random,1
0,41,Local-gov,Bachelors,Married-spouse-absent,Prof-specialty,White,Male,0,0,40,United-States,1,u94,RidgeClassifier,random,1
0,41,Federal-gov,Doctorate,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,United-States,1,u94,RidgeClassifier,random,1
u95,44,Private,11th,Separated,Other-service,Black,Female,0,0,60,United-States,0,u95,RidgeClassifier,random,0
0,44,Private,Prof-school,Married-spouse-absent,Craft-repair,Black,Female,0,0,60,United-States,1,u95,RidgeClassifier,random,1
0,44,Private,Bachelors,Married-civ-spouse,Prof-specialty,Black,Female,0,0,60,United-States,1,u95,RidgeClassifier,random,1
0,44,Local-gov,11th,Married-spouse-absent,Prof-specialty,Black,Female,0,0,60,United-States,1,u95,RidgeClassifier,random,1
0,44,Private,Prof-school,Married-spouse-absent,Tech-support,Black,Female,0,0,60,United-States,1,u95,RidgeClassifier,random,1
0,44,Local-gov,11th,Married-civ-spouse,Exec-managerial,Black,Female,0,0,60,United-States,1,u95,RidgeClassifier,random,1
u96,49,Private,Bachelors,Married-civ-spouse,Craft-repair,White,Male,0,0,60,United-States,0,u96,RidgeClassifier,random,0
0,49,Private,Prof-school,Married-civ-spouse,Other-service,White,Male,0,0,60,United-States,1,u96,RidgeClassifier,random,0
0,49,Self-emp-inc,Bachelors,Divorced,Craft-repair,White,Male,0,0,60,United-States,1,u96,RidgeClassifier,random,0
0,49,Private,Masters,Married-civ-spouse,Craft-repair,White,Male,0,0,60,United-States,1,u96,RidgeClassifier,random,0
0,49,Private,Bachelors,Never-married,Protective-serv,White,Male,0,0,60,United-States,1,u96,RidgeClassifier,random,0
0,49,Private,Assoc-voc,Divorced,Craft-repair,White,Male,0,0,60,United-States,1,u96,RidgeClassifier,random,0
u97,34,Private,Bachelors,Never-married,Machine-op-inspct,White,Female,0,0,39,United-States,0,u97,RidgeClassifier,random,0
0,34,Private,Prof-school,Married-spouse-absent,Machine-op-inspct,White,Female,0,0,39,United-States,1,u97,RidgeClassifier,random,1
0,34,Private,Bachelors,Married-civ-spouse,Exec-managerial,White,Female,0,0,39,United-States,1,u97,RidgeClassifier,random,1
0,34,Local-gov,Bachelors,Married-spouse-absent,Machine-op-inspct,White,Female,0,0,39,United-States,1,u97,RidgeClassifier,random,1
0,34,Self-emp-inc,Bachelors,Married-spouse-absent,Machine-op-inspct,White,Female,0,0,39,United-States,1,u97,RidgeClassifier,random,1
0,34,Private,Bachelors,Married-civ-spouse,Prof-specialty,White,Female,0,0,39,United-States,1,u97,RidgeClassifier,random,1
u98,50,Private,1st-4th,Married-spouse-absent,Craft-repair,White,Male,0,0,40,United-States,0,u98,RidgeClassifier,random,0
0,50,Private,Prof-school,Married-civ-spouse,Craft-repair,White,Male,0,0,40,United-States,1,u98,RidgeClassifier,random,1
0,50,State-gov,Prof-school,Married-spouse-absent,Craft-repair,White,Male,0,0,40,United-States,1,u98,RidgeClassifier,random,1
0,50,Private,Prof-school,Married-spouse-absent,Tech-support,White,Male,0,0,40,United-States,1,u98,RidgeClassifier,random,1
0,50,?,Doctorate,Married-spouse-absent,Craft-repair,White,Male,0,0,40,United-States,1,u98,RidgeClassifier,random,1
0,50,Private,Prof-school,Married-spouse-absent,Craft-repair,White,Male,0,0,40,United-States,1,u98,RidgeClassifier,random,1
u99,33,Local-gov,Assoc-voc,Married-civ-spouse,Tech-support,White,Male,0,0,40,United-States,0,u99,RidgeClassifier,random,0
0,33,Local-gov,Prof-school,Married-civ-spouse,Farming-fishing,White,Male,0,0,40,United-States,1,u99,RidgeClassifier,random,1
0,33,Local-gov,Some-college,Married-civ-spouse,Sales,White,Male,0,0,40,United-States,1,u99,RidgeClassifier,random,1
0,33,Local-gov,Prof-school,Married-spouse-absent,Tech-support,White,Male,0,0,40,United-States,1,u99,RidgeClassifier,random,1
0,33,Local-gov,Assoc-voc,Married-spouse-absent,Sales,White,Male,0,0,40,United-States,1,u99,RidgeClassifier,random,1
0,33,Local-gov,Assoc-acdm,Married-civ-spouse,Prof-specialty,White,Male,0,0,40,United-States,1,u99,RidgeClassifier,random,1
